task_id,iamfloc,pve_id,wo_id,title,project_manager,project_manager_phone,status,project_type,resident_engineer,address_street,street_from,street_to,council_district,community_planning_area,funclass,length,width,date_moratorium,date_start,date_end,paving_miles,pci_16,pci23,pci_before,pci_after_estimate,pci_after,pci_improvement,improvement_pct,is_effective
146378,SS-017025-PV1,910886,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LYLE DR,ALTADENA AV,SUSAN PL,4,MID-CITY:EASTERN AREA,RES RESIDENTIAL LOCAL STREET,660,36.0,2019-10-14,2019-10-14,2019-10-14,0.125,73.53,99.2,85.72477434679335,85.72477434679335,99.2,13.47522565320665,15.71917308139372,True
146370,SS-018847-PV1,905766,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MONTE VISTA AV,MARINE ST,END,1,LA JOLLA,RES CUL DE SAC,131,30.0,2019-10-14,2019-10-14,2019-10-14,0.024810606060606,95.37,84.96,90.42463182897862,90.42463182897862,90.42463182897862,0.0,0.0,False
146380,SS-009441-PV1,905564,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,SILVER ST,KLINE ST,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,583,52.0,2019-10-15,2019-10-15,2019-10-15,0.2208333333333333,71.6,77.63,74.46699524940617,74.46699524940617,77.63,3.163004750593828,4.247525685708463,False
146381,SS-009442-PV1,905637,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,PEARL ST,SILVER ST,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,583,52.0,2019-10-15,2019-10-15,2019-10-15,0.2208333333333333,71.51,81.72,76.3643982581156,76.3643982581156,81.72,5.355601741884399,7.013218023118823,False
146379,SS-009440-PV1,903994,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,KLINE ST,SILVERADO ST,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,576,52.0,2019-10-15,2019-10-15,2019-10-15,0.2181818181818181,71.6,88.57,79.66847585114806,79.66847585114806,88.57,8.901524148851934,11.173207537550322,False
146471,SS-003941-PV1,912941,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BELLEVUE AV,FORWARD ST,BIRD ROCK AV,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,747,30.0,2019-10-17,2019-10-17,2019-10-17,0.1414772727272727,71.05,89.6,79.88438242280284,79.88438242280284,89.6,9.71561757719715,12.162098876568201,False
146467,SS-011277-PV1,906982,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,FOLSOM DR,LA CANADA,DODGE DR,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,226,26.0,2019-10-17,2019-10-17,2019-10-17,0.0428030303030303,63.7,80.84,71.86287410926366,71.86287410926366,80.84,8.977125890736346,12.492021787337793,False
146470,SS-003832-PV1,912947,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BEAUMONT AV,FORWARD ST,BIRD ROCK AV,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,749,30.0,2019-10-17,2019-10-17,2019-10-17,0.1418560606060606,59.37,83.0,70.62371733966745,70.62371733966745,83.0,12.37628266033255,17.52425831793638,True
146468,SS-028332-PV1,907134,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,WAVERLY AV,CAM DE LA COSTA,LA CANADA,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,1051,26.0,2019-10-17,2019-10-17,2019-10-17,0.1990530303030303,49.68,84.04,66.04384798099763,66.04384798099763,84.04,17.99615201900238,27.24879389853283,True
146469,SS-023731-PV1,905571,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,RUE MICHAEL,VIA CAPRI,VIA CAPRI,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,1657,30.0,2019-10-17,2019-10-17,2019-10-17,0.3138257575757575,74.79,86.76,80.49067695961996,80.49067695961996,86.76,6.269323040380044,7.78888099490727,False
146476,SS-009453-PV1,912744,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,SEA LN,MARINE ST,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,334,40.0,2019-10-18,2019-10-18,2019-10-18,0.0632575757575757,95.2,94.5,94.86634996041172,94.86634996041172,94.86634996041172,0.0,0.0,False
146473,SS-028337-PV1,912943,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,WAVERLY AV,FORWARD ST,BIRD ROCK AV,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,743,30.0,2019-10-18,2019-10-18,2019-10-18,0.1407196969696969,81.36,89.8,85.38286619160728,85.38286619160728,89.8,4.41713380839272,5.173325756575389,False
146472,SS-011276-PV1,906949,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,FOLSOM DR,DODGE DR,BELLEVUE AV,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,543,26.0,2019-10-18,2019-10-18,2019-10-18,0.102840909090909,74.81,79.6,77.09311955661124,77.09311955661124,79.6,2.506880443388752,3.2517563925375885,False
146475,SS-009444-PV1,905802,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,GENTER ST,SEA LN,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,185,40.0,2019-10-18,2019-10-18,2019-10-18,0.0350378787878787,94.0,84.64,89.53862232779097,89.53862232779097,89.53862232779097,0.0,0.0,False
146474,SS-009443-PV1,905707,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,MARINE ST,PEARL ST,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,658,52.0,2019-10-18,2019-10-18,2019-10-18,0.2492424242424242,94.53,100.0,97.13723673792558,97.13723673792558,100.0,2.8627632620744237,2.94713269412646,False
146477,SS-016141-PV1,929406,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LAUREL ST,04TH AV,05TH AV,3,UPTOWN,CL 2 LANE COLLECTOR,280,52.0,2019-10-20,2019-10-20,2019-10-20,0.106060606060606,96.0,98.28,97.08855106888362,97.08855106888362,98.28,1.1914489311163834,1.2271775796417634,False
146478,SS-016142-PV1,929407,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LAUREL ST,05TH AV,06TH AV,3,UPTOWN,CL 2 LANE COLLECTOR,274,52.0,2019-10-20,2019-10-20,2019-10-20,0.1037878787878787,94.0,94.23,94.10980997624704,94.10980997624704,94.23,0.1201900237529685,0.12771253473288705,False
146481,SS-008501-PV1,905647,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CUVIER ST,PEARL ST,END,1,LA JOLLA,RES CUL DE SAC,374,52.0,2019-10-21,2019-10-21,2019-10-21,0.1416666666666666,100.0,89.8,95.12612826603325,95.12612826603325,95.12612826603325,0.0,0.0,False
146480,SS-004284-PV1,912929,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BIRD ROCK AV,BEAUMONT AV,WAVERLY AV,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,295,30.0,2019-10-21,2019-10-21,2019-10-21,0.0558712121212121,56.0,84.92,69.81885985748218,69.81885985748218,84.92,15.10114014251782,21.629027132988192,True
146483,SS-027865-PV1,905468,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,VIA RIALTO,VIA CAPRI,CAMTO RIALTO,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,212,30.0,2019-10-21,2019-10-21,2019-10-21,0.0401515151515151,96.31,90.6,93.58158749010293,93.58158749010293,93.58158749010293,0.0,0.0,False
146479,SS-004283-PV1,912924,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BIRD ROCK AV,WAVERLY AV,BELLEVUE AV,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,294,30.0,2019-10-21,2019-10-21,2019-10-21,0.0556818181818181,89.74,83.4,86.71055423594616,86.71055423594616,86.71055423594616,0.0,0.0,False
146482,SS-020503-PV1,905753,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OLIVETAS AV,MARINE ST,PEARL ST,1,LA JOLLA,CL 2 LANE SUB-COLLECTOR,602,40.0,2019-10-21,2019-10-21,2019-10-21,0.1140151515151515,98.56,75.77,87.6702414885194,87.6702414885194,87.6702414885194,0.0,0.0,False
146499,SS-009455-PV1,912780,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,WESTBOURNE ST,FERN GLEN,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,392,40.0,2019-10-22,2019-10-22,2019-10-22,0.0742424242424242,65.47,80.66,72.73425969912905,72.73425969912905,80.66,7.925740300870942,10.896846044293824,False
146497,SS-009445-PV1,905925,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,RUSHVILLE ST,ARENAS ST,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,198,40.0,2019-10-22,2019-10-22,2019-10-22,0.0375,66.0,81.7,73.50815518606493,73.50815518606493,81.7,8.191844813935077,11.144130597754438,False
146527,SS-015794-PV1,908830,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LAKE ARROWHEAD DR,LAKE ASHMERE DR,LAKE MURRAY BL,7,NAVAJO,CL 2 LANE SUB-COLLECTOR,645,40.0,2019-10-22,2019-10-22,2019-10-22,0.1221590909090909,92.17,96.45,94.21680918448139,94.21680918448139,96.45,2.2331908155186113,2.3702679329183267,False
146498,SS-009446-PV1,905985,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,FERN GLEN,RUSHVILLE ST,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,210,40.0,2019-10-22,2019-10-22,2019-10-22,0.0397727272727272,64.88,94.0,78.80595407759303,78.80595407759303,94.0,15.194045922406971,19.280327356289327,True
146526,SS-015807-PV1,908829,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LAKE ASHMERE DR,LAKE ARROWHEAD DR,LAKE ATHABASKA WY,7,NAVAJO,RES RESIDENTIAL LOCAL STREET,471,36.0,2019-10-22,2019-10-22,2019-10-22,0.0892045454545454,60.71,73.85,66.99389548693587,66.99389548693587,73.85,6.856104513064125,10.233924245233803,False
146500,SS-009454-PV1,912756,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,DRAPER AV,ARENAS ST,GENTER ST,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,361,40.0,2019-10-22,2019-10-22,2019-10-22,0.0683712121212121,91.09,83.5,87.46026128266034,87.46026128266034,87.46026128266034,0.0,0.0,False
146539,SS-026580-PV1,908271,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,TOMMY CT,TURNBRIDGE WY,END,7,NAVAJO,RES CUL DE SAC,81,40.0,2019-10-23,2019-10-23,2019-10-23,0.015340909090909,96.0,100.0,97.91448931116389,97.91448931116389,100.0,2.0855106888361092,2.129930619572078,False
146531,SS-015491-PV1,905842,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LA JOLLA BL,GENTER ST,SEA LN,1,LA JOLLA,CL 2 LANE COLLECTOR,183,44.0,2019-10-23,2019-10-23,2019-10-23,0.0346590909090909,100.0,86.63,93.60081947743468,93.60081947743468,93.60081947743468,0.0,0.0,False
146542,SS-026932-PV1,908298,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,TURNBRIDGE WY,FERGUSON WY,TOMMY DR,7,NAVAJO,RES RESIDENTIAL LOCAL STREET,169,36.0,2019-10-23,2019-10-23,2019-10-23,0.0320075757575757,68.76,100.0,83.71216152019002,83.71216152019002,100.0,16.287838479809977,19.456956055162443,True
146534,SS-015494-PV1,906017,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LA JOLLA BL,FERN GLEN,RUSHVILLE ST,1,LA JOLLA,CL 2 LANE COLLECTOR,210,44.0,2019-10-23,2019-10-23,2019-10-23,0.0397727272727272,69.01,91.47,79.75985748218528,79.75985748218528,91.47,11.710142517814717,14.681749551057347,True
146532,SS-015523-PV1,912761,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LA JOLLA BL,ARENAS ST,GENTER ST,1,LA JOLLA,CL 2 LANE COLLECTOR,343,44.0,2019-10-23,2019-10-23,2019-10-23,0.0649621212121212,79.09,90.06,84.34048693586699,84.34048693586699,90.06,5.719513064133011,6.781456062118971,False
146530,SS-020502-PV1,905667,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,OLIVETAS AV,PEARL ST,RAVINA ST,1,LA JOLLA,CL 2 LANE COLLECTOR,276,52.0,2019-10-23,2019-10-23,2019-10-23,0.1045454545454545,100.0,84.97,92.80630641330166,92.80630641330166,92.80630641330166,0.0,0.0,False
146540,SS-026930-PV1,908272,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,TURNBRIDGE WY,TOMMY CT,VERLANE DR,7,NAVAJO,RES RESIDENTIAL LOCAL STREET,201,36.0,2019-10-23,2019-10-23,2019-10-23,0.0380681818181818,95.0,100.0,97.39311163895486,97.39311163895486,100.0,2.6068883610451365,2.676666056947753,False
146541,SS-026931-PV1,908280,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,TURNBRIDGE WY,TOMMY DR,TOMMY CT,7,NAVAJO,RES RESIDENTIAL LOCAL STREET,56,36.0,2019-10-23,2019-10-23,2019-10-23,0.0106060606060606,95.0,100.0,97.39311163895486,97.39311163895486,100.0,2.6068883610451365,2.676666056947753,False
146529,SS-025024-PV1,912712,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,SILVER ST,DRAPER AV,EADS AV,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,372,52.0,2019-10-23,2019-10-23,2019-10-23,0.1409090909090909,100.0,94.0,97.12826603325416,97.12826603325416,97.12826603325416,0.0,0.0,False
146533,SS-015493-PV1,905982,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LA JOLLA BL,RUSHVILLE ST,ARENAS ST,1,LA JOLLA,CL 2 LANE COLLECTOR,220,44.0,2019-10-23,2019-10-23,2019-10-23,0.0416666666666666,81.0,88.65,84.66146080760095,84.66146080760095,88.65,3.9885391923990596,4.711162734911097,False
146528,SS-027581-PV1,905425,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,VIA AVOLA,CAMTO AVOLA,VIA CAPRI,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,215,24.0,2019-10-23,2019-10-23,2019-10-23,0.0407196969696969,90.02,90.0,90.01042755344417,90.01042755344417,90.01042755344417,0.0,0.0,False
146548,SS-022430-PV1,905648,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PROSPECT ST,COAST BL,LA JOLLA BL,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,848,53.0,2019-10-24,2019-10-24,2019-10-24,0.3212121212121212,100.0,82.62,91.67466349960412,91.67466349960412,91.67466349960412,0.0,0.0,False
146545,SS-015521-PV1,912709,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LA JOLLA BL,PROSPECT ST,COAST SOUTH BL,1,LA JOLLA,RES RESIDENTIAL LOCAL STREET,414,37.0,2019-10-24,2019-10-24,2019-10-24,0.0784090909090909,100.0,78.0,89.46159936658749,89.46159936658749,89.46159936658749,0.0,0.0,False
146547,SS-015488-PV1,905607,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,LA JOLLA BL,RAVINA ST,PROSPECT ST,1,LA JOLLA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,505,52.0,2019-10-24,2019-10-24,2019-10-24,0.1912878787878787,100.0,83.38,92.03871733966746,92.03871733966746,92.03871733966746,0.0,0.0,False
146546,SS-022429-PV1,905550,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PROSPECT ST,LA JOLLA BL,CUVIER ST,1,LA JOLLA,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,659,52.0,2019-10-24,2019-10-24,2019-10-24,0.2496212121212121,100.0,79.42,90.1418052256532,90.1418052256532,90.1418052256532,0.0,0.0,False
146561,SS-032140-PV1,903833,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,KRISTEN GLEN,MONTE ALTO TR,PASEO DEL DSUR,5,,RES RESIDENTIAL LOCAL STREET,336,30.0,2019-10-25,2019-10-25,2019-10-25,0.0636363636363636,96.0,97.8,96.86294536817103,96.86294536817103,97.8,0.9370546318289712,0.9674025792497588,False
146564,SS-004299-PV1,908523,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,BISBY LAKE AV,NAVAJO RD,TOMMY DR,7,NAVAJO,RES RESIDENTIAL LOCAL STREET,194,40.0,2019-10-25,2019-10-25,2019-10-25,0.0367424242424242,35.51,100.0,66.42741488519398,66.42741488519397,100.0,33.57258511480602,50.540255364188525,True
146563,SS-004298-PV1,908488,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,BISBY LAKE AV,TOMMY DR,VERLANE DR,7,NAVAJO,RES RESIDENTIAL LOCAL STREET,248,40.0,2019-10-25,2019-10-25,2019-10-25,0.0469696969696969,56.91,100.0,77.5679532858274,77.5679532858274,100.0,22.4320467141726,28.919219553871102,True
146553,SS-031876-PV1,901650,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,REAGAN GLEN,PASEO DEL SUR,KERN CRESCENT,5,,RES RESIDENTIAL LOCAL STREET,327,32.0,2019-10-25,2019-10-25,2019-10-25,0.0619318181818181,95.21,91.0,93.19166666666666,93.19166666666666,93.19166666666666,0.0,0.0,False
146558,SS-032290-PV1,903881,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,EDNALYN LN,PASEO MONTENERO,OLD STONEFIELD CHASE,5,,RES RESIDENTIAL LOCAL STREET,937,28.0,2019-10-25,2019-10-25,2019-10-25,0.1774621212121212,94.45,81.52,88.2511757719715,88.25117577197149,88.25117577197149,-1.4210854715202004e-14,-1.6102736978735366e-14,False
146556,SS-032269-PV1,903880,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,WARDEN LN,BELTAIRE LN,SOUTH CHEVY CHASE,5,,RES RESIDENTIAL LOCAL STREET,805,28.0,2019-10-25,2019-10-25,2019-10-25,0.1524621212121212,96.0,96.4,96.19176563737135,96.19176563737135,96.4,0.2082343626286587,0.2164783661562792,False
146550,SS-031919-PV1,932599,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,KRISTEN GLEN,PASEO DEL SUR,CONCORDE RIDGE TR,5,,RES RESIDENTIAL LOCAL STREET,301,30.0,2019-10-25,2019-10-25,2019-10-25,0.0570075757575757,96.0,75.67,86.25351148060174,86.25351148060174,86.25351148060174,0.0,0.0,False
146555,SS-032262-PV1,903877,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PASEO MONTENERO,SOUTH CHEVY CHASE,KRISTEN GLEN,5,,RES RESIDENTIAL LOCAL STREET,533,32.0,2019-10-25,2019-10-25,2019-10-25,0.1009469696969696,96.0,97.8,96.86294536817103,96.86294536817103,97.8,0.9370546318289712,0.9674025792497588,False
146552,SS-031855-PV1,901634,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BRISTOL RIDGE TR,HAALAND GLEN,BRISTOL RIDGE LN,5,,RES RESIDENTIAL LOCAL STREET,577,32.0,2019-10-25,2019-10-25,2019-10-25,0.109280303030303,88.5,82.84,85.78651623119556,85.78651623119556,85.78651623119556,0.0,0.0,False
146562,SS-031860-PV1,901639,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,CANTON RIDGE TR,BRISTOL RIDGE LN,KERN CRESCENT,5,,RES RESIDENTIAL LOCAL STREET,441,32.0,2019-10-25,2019-10-25,2019-10-25,0.0835227272727272,96.0,89.6,92.93174980205859,92.93174980205859,92.93174980205859,0.0,0.0,False
146557,SS-032276-PV1,903875,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,PETERS STONE CT,BEGIN,LOWER SCARBOROUGH LN,5,,RES RESIDENTIAL LOCAL STREET,478,28.0,2019-10-25,2019-10-25,2019-10-25,0.090530303030303,96.0,90.2,93.2193982581156,93.2193982581156,93.2193982581156,0.0,0.0,False
146551,SS-031853-PV1,901632,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,KATHERINE CLAIRE LN,NEW PARK TR,KATHERINE CLAIRE CT,5,,RES RESIDENTIAL LOCAL STREET,527,32.0,2019-10-25,2019-10-25,2019-10-25,0.099810606060606,96.0,82.2,89.38408551068883,89.38408551068883,89.38408551068883,0.0,0.0,False
146560,SS-032286-PV1,903876,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MATHIS PL,KRISTEN GLEN,OLD STONEFIELD PL,5,,RES RESIDENTIAL LOCAL STREET,590,28.0,2019-10-25,2019-10-25,2019-10-25,0.1117424242424242,96.0,95.4,95.712351543943,95.712351543943,95.712351543943,0.0,0.0,False
146559,SS-032285-PV1,903866,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,MATHIS PL,PASEO MONTENERO,KRISTEN GLEN,5,,RES RESIDENTIAL LOCAL STREET,553,28.0,2019-10-25,2019-10-25,2019-10-25,0.1047348484848484,96.0,87.08,91.72362628661917,91.72362628661917,91.72362628661917,0.0,0.0,False
146565,SS-009309-PV1,932247,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,DOMINION ST,T ST,LOGAN AV,4,SOUTHEASTERN SAN DIEGO,RES RESIDENTIAL LOCAL STREET,653,30.0,2019-10-25,2019-10-25,2019-10-25,0.1236742424242424,60.46,82.2,70.88246239113222,70.88246239113222,82.2,11.31753760886778,15.966625914344174,True
146554,SS-031877-PV1,901651,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,REAGAN GLEN,KERN CRESCENT,PARKSIDE CRECSCENT,5,,RES RESIDENTIAL LOCAL STREET,206,32.0,2019-10-25,2019-10-25,2019-10-25,0.0390151515151515,94.0,83.64,89.03326999208234,89.03326999208234,89.03326999208234,0.0,0.0,False
146566,SS-016200-PV1,908295,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LAW ST,GRESHAM ST,HAINES ST,1,PACIFIC BEACH,RES RESIDENTIAL LOCAL STREET,578,40.0,2019-10-27,2019-10-27,2019-10-27,0.1094696969696969,16.92,98.4,56.04717339667459,56.04717339667459,98.4,42.35282660332542,75.56639173143085,True
146567,SS-016199-PV1,908263,UTLY,Public Works CIP,engineering@sandiego.gov,858-627-3200,POST CONSTRUCTION,OVERLAY,ECP,LAW ST,HAINES ST,INGRAHAM ST,1,PACIFIC BEACH,RES RESIDENTIAL LOCAL STREET,581,40.0,2019-10-27,2019-10-27,2019-10-27,0.1100378787878787,60.84,94.5,77.00372921615202,77.00372921615202,94.5,17.496270783847976,22.721329164117964,True
146569,SS-032268-PV1,903885,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,HIGH ROSE TR,BELTAIRE LN,SOUTH CHEVY CHASE,5,,RES RESIDENTIAL LOCAL STREET,563,28.0,2019-10-28,2019-10-28,2019-10-28,0.1066287878787878,94.84,87.2,91.16820269200318,91.16820269200316,91.16820269200316,-1.4210854715202004e-14,-1.5587512197877856e-14,False
146568,SS-031854-PV1,901633,S1923,SLURRY SEAL GROUP 1923,AVance@sandiego.gov,619-527-7500,POST CONSTRUCTION,SLURRY,Natalia Torres,BRISTOL RIDGE TR,KATHERINE CLAIRE LN,HAALAND GLEN,5,,RES RESIDENTIAL LOCAL STREET,445,32.0,2019-10-28,2019-10-28,2019-10-28,0.084280303030303,93.64,95.2,94.38973871733967,94.38973871733967,95.2,0.8102612826603348,0.8584209403171995,False
