report_id,date_time,person_role,person_injury_lvl,person_veh_type,veh_type,veh_make,veh_model,police_beat,address_no_primary,address_pd_primary,address_road_primary,address_sfx_primary,address_pd_intersecting,address_name_intersecting,address_sfx_intersecting,violation_section,violation_type,charge_desc,injured,killed,hit_run_lvl
23204220,2023-07-27 21:14:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,PRIUS,451,0, ,EUCLID,AVENUE, ,FEDERAL,BOULEVARD,22106,VC,UNSAFE START ON HWY (I),1,0,
23204209,2023-07-27 22:55:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,ROGUE,516,0,S,I-5 ONRAMP, , ,01st,AVENUE,38314,VC,UNSAFE TURNING MOVEMENT (I),0,0,MISDEMEANOR
23204209,2023-07-27 22:55:00,DRIVER,,,,FORD,,516,0,S,I-5 ONRAMP, , ,01st,AVENUE,38314,VC,UNSAFE TURNING MOVEMENT (I),0,0,MISDEMEANOR
23204211,2023-07-28 00:24:00,DRIVER,VISABLE,Motorcycle,MOTORCYCLE,SUZUKI,,611,0, ,ROSECRANS,STREET, ,SPORTS ARENA,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
23204229,2023-07-28 20:57:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,FORD,,517,0, ,30TH,STREET, ,B,STREET,20002(B),VC,HIT AND RUN:RUNAWAY VEH:PROP DAMAGE (M),1,0,MISDEMEANOR
23204247,2023-07-29 00:00:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,ACCORD,243,0, ,CARROLL,ROAD, ,DISTRIBUTION,AVENUE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),2,0,
23204247,2023-07-29 00:00:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,SANTA FE,243,0, ,CARROLL,ROAD, ,DISTRIBUTION,AVENUE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),2,0,
23204247,2023-07-29 00:00:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,SANTA FE,243,0, ,CARROLL,ROAD, ,DISTRIBUTION,AVENUE,22450(A),VC,FAILED TO STOP FOR STOP SIGN (I),2,0,
23032655,2023-07-29 02:05:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,SCION,TC,813,0, ,30TH,STREET, ,HOWARD,AVENUE,23152A,VC,DUI ALCOHOL (M),2,0,
23032655,2023-07-29 02:05:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,SCION,TC,813,0, ,30TH,STREET, ,HOWARD,AVENUE,23152A,VC,DUI ALCOHOL (M),2,0,
23032655,2023-07-29 02:05:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,MALIBU/MALIBU MAX,813,0, ,30TH,STREET, ,HOWARD,AVENUE,23152A,VC,DUI ALCOHOL (M),2,0,
23032655,2023-07-29 02:05:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,MALIBU/MALIBU MAX,813,0, ,30TH,STREET, ,HOWARD,AVENUE,23152A,VC,DUI ALCOHOL (M),2,0,
23032655,2023-07-29 02:05:00,DRIVER,,Sport Utility Vehicle,LIGHT DUTY TRUCK,TOYOTA,TACOMA,813,0, ,30TH,STREET, ,HOWARD,AVENUE,23152A,VC,DUI ALCOHOL (M),2,0,
23204238,2023-07-29 10:50:05,BICYCLIST,VISABLE,,BICYCLE,CANY,,936,0, ,CAM DEL SUR, , ,SR-56 West on,RAMP,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
23204238,2023-07-29 10:50:05,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,,936,0, ,CAM DEL SUR, , ,SR-56 West on,RAMP,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
23204237,2023-07-29 11:01:00,PASSENGER,VISABLE,Two Axle Truck,AUTOMOBILE,GENERAL MOTORS CORP,,531,0, ,PARK,BOULEVARD, ,ZOO,PLACE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,
23204237,2023-07-29 11:01:00,DRIVER,,Two Axle Truck,AUTOMOBILE,GENERAL MOTORS CORP,,531,0, ,PARK,BOULEVARD, ,ZOO,PLACE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,
23204237,2023-07-29 11:01:00,PASSENGER,,Other Commercial,TRAILER,DODGE,RAM 1500 PU,531,0, ,PARK,BOULEVARD, ,ZOO,PLACE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,
23204237,2023-07-29 11:01:00,DRIVER,,Other Commercial,TRAILER,DODGE,RAM 1500 PU,531,0, ,PARK,BOULEVARD, ,ZOO,PLACE,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,
23204244,2023-07-29 15:40:44,DRIVER,,Police Car,AUTOMOBILE,FORD,EXPLORER,122,0, ,GRAND,AVENUE, ,INGRAHAM,STREET,21806A,VC,RIGHT-OF-WAY:TO EMERGENCY VEH (I),0,0,
23204244,2023-07-29 15:40:44,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,TUCSON,122,0, ,GRAND,AVENUE, ,INGRAHAM,STREET,21806A,VC,RIGHT-OF-WAY:TO EMERGENCY VEH (I),0,0,
23204260,2023-07-29 17:30:00,DRIVER,,Sport Utility Vehicle,AUTOMOBILE,LINCOLN,MKX,123,0,W,MISSION BAY,DRIVE, ,Quivira,ROAD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
23204260,2023-07-29 17:30:00,DRIVER,PAIN,Sport Utility Vehicle,AUTOMOBILE,KIA,SPORTAGE,123,0,W,MISSION BAY,DRIVE, ,Quivira,ROAD,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
23204268,2023-07-30 20:07:00,DRIVER,,Motorcycle,MOTORCYCLE,KAWASAKI,,934,0, ,CARMEL CREEK,ROAD,SW,corner of Carmel Creek,ROAD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
23204268,2023-07-30 20:07:00,PASSENGER,VISABLE,Motorcycle,MOTORCYCLE,KAWASAKI,,934,0, ,CARMEL CREEK,ROAD,SW,corner of Carmel Creek,ROAD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
23204288,2023-07-31 16:01:04,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,IS350,242,0, ,MIRA MESA,BOULEVARD, ,WESTVIEW,PARKWAY,21950A,VC,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,
23204297,2023-08-01 08:34:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CR-V,431,0, ,EUCLID,AVENUE, ,HILLTOP,DRIVE,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,
23204308,2023-08-01 16:53:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,ACURA,TL,242,0, ,KENSETT,PLACE, ,PEGASUS,AVENUE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
23204308,2023-08-01 16:53:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MERCEDES-BENZ,ML350,242,0, ,KENSETT,PLACE, ,PEGASUS,AVENUE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
23204315,2023-08-01 21:17:58,DRIVER,,,AUTOMOBILE,SUBARU,IMPREZA,515,0, ,30TH,STREET, ,K,STREET,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,MISDEMEANOR
23204315,2023-08-01 21:17:58,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHRYSLER,PACIFICA(SPORTWAGON),515,0, ,30TH,STREET, ,K,STREET,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,MISDEMEANOR
23204333,2023-08-02 05:00:00,DRIVER,,,,,,512,0, ,HARBOR,DRIVE, ,South Curbline 3500 Harbor,DRIVE,22106,VC,UNSAFE START ON HWY (I),0,0,MISDEMEANOR
23204333,2023-08-02 05:00:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CIVIC,512,0, ,HARBOR,DRIVE, ,South Curbline 3500 Harbor,DRIVE,22106,VC,UNSAFE START ON HWY (I),0,0,MISDEMEANOR
23204319,2023-08-02 07:51:05,DRIVER,,,,TOYOTA,4-RUNNER,511,0,S,29TH,STREET, ,BOSTON,AVENUE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),2,0,
23204319,2023-08-02 07:51:05,DRIVER,PAIN,,AUTOMOBILE,VOLVO,760 SERIES,511,0,S,29TH,STREET, ,BOSTON,AVENUE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),2,0,
23204319,2023-08-02 07:51:05,PASSENGER,PAIN,,AUTOMOBILE,VOLVO,760 SERIES,511,0,S,29TH,STREET, ,BOSTON,AVENUE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),2,0,
23204329,2023-08-02 13:51:17,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CIVIC,512,0,S,29TH,STREET, ,North Alley 2900 Oceanview, ,21802B,VC,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,
23204329,2023-08-02 13:51:17,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CIVIC,512,0,S,29TH,STREET, ,North Alley 2900 Oceanview, ,21802B,VC,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,
23204329,2023-08-02 13:51:17,BICYCLIST,VISABLE,,BICYCLE,MONG,,512,0,S,29TH,STREET, ,North Alley 2900 Oceanview, ,21802B,VC,RIGHT-OF-WAY: ENTERING OR CROSSING INTERSECTION (I),1,0,
23204332,2023-08-02 16:37:12,DRIVER,,Two Axle Truck,,FORD,F150,611,0, ,KURTZ,STREET, ,PACIFIC,HIGHWAY,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,
23204332,2023-08-02 16:37:12,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MAZDA,MAZDA 3,611,0, ,KURTZ,STREET, ,PACIFIC,HIGHWAY,21703,VC,FOLLOWING TOO CLOSELY (I),1,0,
23204355,2023-08-03 17:13:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,ACCENT,242,0, ,BLACK MOUNTAIN,ROAD, ,MERCY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),4,0,
23204355,2023-08-03 17:13:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,ACCENT,242,0, ,BLACK MOUNTAIN,ROAD, ,MERCY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),4,0,
23204355,2023-08-03 17:13:00,DRIVER,PAIN,Motorcycle,MOTORCYCLE,KTM,,242,0, ,BLACK MOUNTAIN,ROAD, ,MERCY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),4,0,
23204355,2023-08-03 17:13:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,CAMRY,242,0, ,BLACK MOUNTAIN,ROAD, ,MERCY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),4,0,
23204355,2023-08-03 17:13:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,CAMRY,242,0, ,BLACK MOUNTAIN,ROAD, ,MERCY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),4,0,
23204355,2023-08-03 17:13:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TESLA,,242,0, ,BLACK MOUNTAIN,ROAD, ,MERCY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),4,0,
23204355,2023-08-03 17:13:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,VENTURE,242,0, ,BLACK MOUNTAIN,ROAD, ,MERCY,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),4,0,
23204357,2023-08-03 17:52:17,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,FIT,522,0, ,01ST,AVENUE, ,01ST,AVENUE,21106B,VC,PEDESTRIAN:CROSS IN CROSSWALK:PROHIB SIGN (I),2,0,
23204356,2023-08-03 19:45:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,ARMADA,831,0, ,HIGHLAND,AVENUE, ,ORANGE,AVENUE,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,MISDEMEANOR
23204356,2023-08-03 19:45:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,ARMADA,831,0, ,HIGHLAND,AVENUE, ,ORANGE,AVENUE,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,MISDEMEANOR
23204356,2023-08-03 19:45:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",LIGHT DUTY TRUCK,FORD,F150,831,0, ,HIGHLAND,AVENUE, ,ORANGE,AVENUE,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,MISDEMEANOR
23204358,2023-08-03 21:45:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,RAV4,242,0, ,MIRA MESA,BOULEVARD, ,WESTVIEW,PARKWAY,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
23204358,2023-08-03 21:45:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,JEEP,,242,0, ,MIRA MESA,BOULEVARD, ,WESTVIEW,PARKWAY,21703,VC,FOLLOWING TOO CLOSELY (I),0,0,MISDEMEANOR
23204360,2023-08-04 05:47:20,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,SCION,,524,0, ,07TH,AVENUE, ,A,STREET,21801A,VC,RIGHT-OF-WAY:MAKING LEFT OR U-TURN (I),1,0,
23204363,2023-08-04 14:44:00,DRIVER,PAIN,Pickups & Panels,LIGHT DUTY TRUCK,CHEVROLET,SILVERADO,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
23204363,2023-08-04 14:44:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,ALTIMA,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
23204363,2023-08-04 14:44:00,PASSENGER,,Mini-vans,LIGHT DUTY TRUCK,TOYOTA,SIENNA,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
23204363,2023-08-04 14:44:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,ALTIMA,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
23204363,2023-08-04 14:44:00,DRIVER,PAIN,Mini-vans,LIGHT DUTY TRUCK,TOYOTA,SIENNA,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
23204363,2023-08-04 14:44:00,PASSENGER,,Mini-vans,LIGHT DUTY TRUCK,TOYOTA,SIENNA,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
23204363,2023-08-04 14:44:00,PASSENGER,VISABLE,Mini-vans,LIGHT DUTY TRUCK,TOYOTA,SIENNA,931,0, ,MIRA MESA,BOULEVARD, ,VISTA SORRENTO,PARKWAY,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),3,0,
23204380,2023-08-05 03:05:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,ACCORD,813,0, ,EL CAJON,BOULEVARD, ,IOWA,STREET,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,MISDEMEANOR
23204380,2023-08-05 03:05:00,DRIVER,,Unknown Hit and Run Vehicle,,,,813,0, ,EL CAJON,BOULEVARD, ,IOWA,STREET,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,MISDEMEANOR
23204395,2023-08-05 17:58:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,VOLKSWAGEN,,124,0, ,:LA JOLLA VILLAGE,DRIVE, ,Villa La Jolla, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
23204395,2023-08-05 17:58:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,PRIUS,124,0, ,:LA JOLLA VILLAGE,DRIVE, ,Villa La Jolla, ,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,
23204420,2023-08-06 20:36:00,DRIVER,,,,,,614,0, ,NIMITZ,BOULEVARD, ,SUNSET CLIFFS BLVD,RAMP,21658A,VC,LANE USAGE:UNSAFE LANE CHANGE (I),0,0,MISDEMEANOR
23204422,2023-08-06 20:58:58,DRIVER,SEVERE,Motorcycle,MOTORCYCLE,HARLEY-DAVIDSON,,124,0, ,LITTLE,STREET, ,TORREY PINES,ROAD,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,
23204422,2023-08-06 20:58:58,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,DODGE,CHALLENGER,124,0, ,LITTLE,STREET, ,TORREY PINES,ROAD,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,
23204422,2023-08-06 20:58:58,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,DODGE,CHALLENGER,124,0, ,LITTLE,STREET, ,TORREY PINES,ROAD,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),1,0,
23204428,2023-08-06 23:47:37,DRIVER,,,AUTOMOBILE,HONDA,CR-V,723,0, ,HOWARD,AVENUE, ,IRIS,AVENUE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
23204438,2023-08-07 11:35:00,PASSENGER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,115,0, ,Interstate 805 North Off-Ramp, , ,NOBEL,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,3,0,
23204438,2023-08-07 11:35:00,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,115,0, ,Interstate 805 North Off-Ramp, , ,NOBEL,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,3,0,
23204438,2023-08-07 11:35:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,MERCEDES-BENZ,C300,115,0, ,Interstate 805 North Off-Ramp, , ,NOBEL,DRIVE,MISC-HAZ,VC,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,3,0,
23204442,2023-08-07 14:45:09,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,COROLLA,826,0, ,53RD,STREET, ,EL CAJON,BOULEVARD,20002(B),VC,HIT AND RUN:RUNAWAY VEH:PROP DAMAGE (M),1,0,MISDEMEANOR
23204457,2023-08-08 10:20:00,PARKED VEHICLE OCCUPANT,,,AUTOMOBILE,TOYOTA,COROLLA,831,0, ,WA 4200 46TH,STREET, ,El Cajon,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
23204457,2023-08-08 10:20:00,DRIVER,VISABLE,Sport Utility Vehicle,AUTOMOBILE,TOYOTA,4-RUNNER,831,0, ,WA 4200 46TH,STREET, ,El Cajon,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
23204462,2023-08-08 16:05:00,DRIVER,,Sport Utility Vehicle,AUTOMOBILE,NISSAN,VERSA,822,0, ,56TH,STREET, ,EL CAJON,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,MISDEMEANOR
23204462,2023-08-08 16:05:00,PASSENGER,,Sport Utility Vehicle,AUTOMOBILE,NISSAN,VERSA,822,0, ,56TH,STREET, ,EL CAJON,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,MISDEMEANOR
23204462,2023-08-08 16:05:00,PASSENGER,,Sport Utility Vehicle,AUTOMOBILE,NISSAN,VERSA,822,0, ,56TH,STREET, ,EL CAJON,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,MISDEMEANOR
23204462,2023-08-08 16:05:00,PASSENGER,,Sport Utility Vehicle,AUTOMOBILE,NISSAN,VERSA,822,0, ,56TH,STREET, ,EL CAJON,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,MISDEMEANOR
23204462,2023-08-08 16:05:00,DRIVER,,,,,,822,0, ,56TH,STREET, ,EL CAJON,BOULEVARD,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,MISDEMEANOR
23204466,2023-08-08 18:34:14,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,JEEP,GRAND CHEROKEE,521,0, ,16TH,STREET, ,E,STREET,22106,VC,UNSAFE START ON HWY (I),0,0,MISDEMEANOR
23204485,2023-08-09 17:10:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HONDA,CIVIC,531,0, ,ARIZONA,STREET, ,UPAS,STREET,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,MISDEMEANOR
23204485,2023-08-09 17:10:00,DRIVER,,Sport Utility Vehicle,AUTOMOBILE,PORSCHE,,531,0, ,ARIZONA,STREET, ,UPAS,STREET,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,MISDEMEANOR
23204485,2023-08-09 17:10:00,PARKED VEHICLE OCCUPANT,,,MOTORCYCLE,SUZUKI,,531,0, ,ARIZONA,STREET, ,UPAS,STREET,21802A,VC,RIGHT-OF-WAY:FROM STOP INTERSECTION (I),0,0,MISDEMEANOR
23204496,2023-08-10 09:34:00,DRIVER,VISABLE,"Passenger Car, Station Wagon, Jeep",TRAILER,HYUNDAI,TUCSON,111,0, ,ASHFORD,STREET, ,SALIZAR,STREET,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),1,0,
23204515,2023-08-10 20:00:17,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,CHEVROLET,CRUZE,512,0,S,EVANS,STREET, ,HARRISON,AVENUE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
23204515,2023-08-10 20:00:17,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,,512,0,S,EVANS,STREET, ,HARRISON,AVENUE,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
23204517,2023-08-11 11:00:22,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,PRIUS,323,0, ,COLLEGE,AVENUE, ,FEET NORTH OF THE NCL OF 5800 NAVAJO,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
23204517,2023-08-11 11:00:22,DRIVER,PAIN,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,NISSAN,MURANO,323,0, ,COLLEGE,AVENUE, ,FEET NORTH OF THE NCL OF 5800 NAVAJO,ROAD,21453A,VC,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,
23204516,2023-08-11 11:18:00,DRIVER,PAIN,Motorcycle,MOTORCYCLE,VESPA,,525,0, ,FRONT,STREET,W,F,STREET,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
23204516,2023-08-11 11:18:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,LS460,525,0, ,FRONT,STREET,W,F,STREET,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
23204530,2023-08-11 19:55:00,DRIVER,VISABLE,Bicycle,BICYCLE,,,124,0, ,LA JOLLA SHORES,DRIVE, ,LA JOLLA SHORES,DRIVE,22350,VC,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,
23204536,2023-08-12 02:15:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,PORSCHE,PANAMERA,245,0, ,STONEBRIDGE,PARKWAY, ,STONEBRIDGE,PARKWAY,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
23204664,2023-08-12 14:00:18,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,HYUNDAI,,437,0, ,CAMINO DE LA,PLAZA, ,PRIVATE,DRIVEWAY,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR
23204563,2023-08-12 23:51:00,DRIVER,,Unknown Hit and Run Vehicle,,,,611,0, ,CUSHING,ROAD, ,LANING,ROAD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
23204563,2023-08-12 23:51:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,LEXUS,RX300,611,0, ,CUSHING,ROAD, ,LANING,ROAD,22107,VC,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,MISDEMEANOR
23204571,2023-08-13 19:00:00,DRIVER,,Unknown Hit and Run Vehicle,,,,723,0, ,CASEMAN,AVENUE, ,PICCARD,AVENUE,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR
23204571,2023-08-13 19:00:00,DRIVER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,PRIUS,723,0, ,CASEMAN,AVENUE, ,PICCARD,AVENUE,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR
23204571,2023-08-13 19:00:00,PASSENGER,,"Passenger Car, Station Wagon, Jeep",AUTOMOBILE,TOYOTA,PRIUS,723,0, ,CASEMAN,AVENUE, ,PICCARD,AVENUE,20002(A),VC,HIT AND RUN:PROP DAMAGE (M),0,0,MISDEMEANOR
