objectid,roadsegid,iamfloc,rd20full,xstrt1,xstrt2,llowaddr,lhighaddr,rlowaddr,rhighaddr,zip,pwidth,pav_length,paveclass,funclass,cpname,pci23,pci23_d,road_norm,c1,c2,seg_key,adt_recent,adt_date,adt_mean,n_counts,seg_miles,vmt_day_recent
27826,914216.0,SS-013659-PV1,HOLLISTER ST,SUNSET AV,MONUMENT RD,2101.0,2999.0,2100.0,2998.0,92154.0,26.0,5308.1958,AC Unimproved,CL 2 LANE SUB-COLLECTOR,Tijuana River Valley,66.54,Fair,HOLLISTER ST,SUNSET AVE,MONUMENT RD,HOLLISTER ST|MONUMENT RD|SUNSET AVE,1279.0,2013-11-19,1119.5,2.0,1.0053401136363638,1285.8300053409093
27118,932140.0,SS-013605-PV1,HILLTOP DR,TOYNE ST,44TH ST,4220.0,4398.0,4221.0,4399.0,92102.0,40.0,934.1476,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Southeastern San Diego,96.33,Good,HILLTOP DR,TOYNE ST,44TH ST,HILLTOP DR|44TH ST|TOYNE ST,2567.0,2022-01-18,2989.3333333333335,6.0,0.17692189393939395,454.1585017424243
21392,920626.0,SS-002149-PV1,ALLEGHANY ST,WESTPORT ST,SEA BREEZE DR,5900.0,5998.0,5901.0,5999.0,92139.0,40.0,533.4838,AC Improved,CL 2 LANE SUB-COLLECTOR,Skyline-Paradise Hills,77.79,Satisfactory,ALLEGHANY ST,WESTPORT ST,SEA BREEZE DR,ALLEGHANY ST|SEA BREEZE DR|WESTPORT ST,3304.0,2017-01-18,3339.0,4.0,0.10103859848484847,333.8315293939394
14229,916999.0,SS-003330-PV1,BACHMAN PL,MONTECITO WY,ARBOR DR,4150.0,4248.0,4151.0,4249.0,92103.0,43.0,346.8879,AC Improved,RES RESIDENTIAL LOCAL STREET,Uptown,87.2,Good,BACHMAN PL,MONTECITO WY,ARBOR DR,BACHMAN PL|ARBOR DR|MONTECITO WY,7504.0,2016-06-09,6960.2,5.0,0.06569846590909091,493.0012881818182
27802,914193.0,SS-024407-PV1,SATURN BL,TREMAINE WY,SUNSET AV,1751.0,2099.0,1750.0,2098.0,92154.0,30.0,2667.1169,AC Unimproved,RES RESIDENTIAL LOCAL STREET,Otay Mesa-Nestor,42.49,Poor,SATURN BL,TREMAINE WY,SUNSET AVE,SATURN BL|SUNSET AVE|TREMAINE WY,1485.0,2022-09-08,1334.6,5.0,0.5051357765151515,750.126628125
23880,912685.0,SS-025032-PV1,SILVERADO ST,DRAPER AV,EADS AV,700.0,798.0,701.0,799.0,92037.0,52.0,384.4391,AC Improved,CL 2 LANE SUB-COLLECTOR,La Jolla,72.18,Satisfactory,SILVERADO ST,DRAPER AVE,EADS AVE,SILVERADO ST|DRAPER AVE|EADS AVE,2658.0,2021-11-30,2574.3333333333335,3.0,0.07281043560606061,193.5301378409091
21919,911309.0,SS-021029-PV1,PALM (SB) AV,24TH (SB) ST,MANNING WY,2400.0,2428.0,2401.0,2429.0,92154.0,78.0,284.5018,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Otay Mesa-Nestor,89.02,Good,PALM AVE,24TH ST,MANNING WY,PALM AVE|24TH ST|MANNING WY,13538.0,2015-02-19,13689.333333333334,3.0,0.05388291666666667,729.4669258333333
24597,931114.0,SS-019166-PV1,MT ACADIA BL,COWLEY WY,SNEAD AV,2800.0,3098.0,2801.0,3099.0,92111.0,40.0,2147.9544,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Clairemont Mesa,84.44,Satisfactory,MT ACADIA BL,COWLEY WY,SNEAD AVE,MT ACADIA BL|COWLEY WY|SNEAD AVE,7382.0,2016-11-30,7662.0,4.0,0.40680954545454545,3003.0680645454545
25684,913774.0,SS-010037-PV1,EL CAJON BL,FELTON ST,34TH ST,3350.0,3398.0,3351.0,3399.0,92104.0,75.0,326.0552,AC Improved,MJ SIX LANE URBAN MAJOR,Mid-City: City Heights,53.88,Poor,EL CAJON BL,FELTON ST,34TH ST,EL CAJON BL|34TH ST|FELTON ST,20682.0,2022-04-21,23692.666666666668,6.0,0.06175287878787879,1277.173039090909
19832,930475.0,SS-007717-PV1,COMMERCIAL ST,16TH ST,17TH ST,1600.0,1698.0,1601.0,1699.0,92113.0,40.0,277.016,AC Improved,CL 2 LANE SUB-COLLECTOR,Barrio Logan,64.85,Fair,COMMERCIAL ST,16TH ST,17TH ST,COMMERCIAL ST|16TH ST|17TH ST,2937.0,2014-05-22,2148.5,2.0,0.05246515151515152,154.09015000000002
15506,928876.0,SS-007160-PV1,CHOLLAS PY,54TH ST,UNIVERSITY AV,5400.0,5698.0,5401.0,5699.0,92105.0,34.0,2298.0083,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Mid-City: City Heights,43.73,Poor,CHOLLAS PY,54TH ST,UNIVERSITY AVE,CHOLLAS PY|54TH ST|UNIVERSITY AVE,4489.0,2022-04-20,4436.166666666667,6.0,0.4352288446969697,1953.742283844697
14476,928396.0,SS-011350-PV1,FORT STOCKTON DR,FALCON ST,GOLDFINCH ST,801.0,899.0,800.0,898.0,92103.0,40.0,285.0018,AC Improved,CL 2 LANE SUB-COLLECTOR,Uptown,76.01,Satisfactory,FORT STOCKTON DR,FALCON ST,GOLDFINCH ST,FORT STOCKTON DR|FALCON ST|GOLDFINCH ST,2479.0,2016-06-09,3015.75,4.0,0.053977613636363636,133.81050420454545
8054,907014.0,SS-014970-PV1,KEARNY VILLA RD,BALBOA AV,CENTURY PARK CT,4500.0,4598.0,4501.0,4599.0,92123.0,40.0,615.8691,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Kearny Mesa,50.2,Poor,KEARNY VILLA RD,BALBOA AVE,CENTURY PARK CT,KEARNY VILLA RD|BALBOA AVE|CENTURY PARK CT,23667.0,2016-09-06,21693.0,7.0,0.116641875,2760.5632556250002
5542,904807.0,SS-011998-PV1,GENESEE AV,DECORO ST,NOBEL DR,8100.0,8398.0,8101.0,8399.0,92122.0,75.0,968.1528,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,University,12.28,Serious,GENESEE AVE,DECORO ST,NOBEL DR,GENESEE AVE|DECORO ST|NOBEL DR,32266.0,2019-11-14,28545.5,6.0,0.1833622727272727,5916.3670918181815
15855,929031.0,SS-010801-PV1,FAIRMOUNT AV,MYRTLE AV,DWIGHT ST,3500.0,3598.0,3501.0,3599.0,92105.0,65.0,682.1055,AC Improved,CL 2 LANE COLLECTOR,Mid-City: City Heights,27.19,Very Poor,FAIRMOUNT AVE,MYRTLE AVE,DWIGHT ST,FAIRMOUNT AVE|DWIGHT ST|MYRTLE AVE,10943.0,2013-10-29,11889.0,2.0,0.12918664772727273,1413.6894860795455
21271,920510.0,SS-002235-PV1,ALTA VIEW DR,POTOMAC ST,ALTA CT,1901.0,1999.0,1900.0,1998.0,92139.0,40.0,273.0752,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Skyline-Paradise Hills,33.29,Very Poor,ALTA VIEW DR,POTOMAC ST,ALTA CT,ALTA VIEW DR|ALTA CT|POTOMAC ST,4865.0,2010-12-09,4865.0,1.0,0.05171878787878788,251.61190303030304
26057,931776.0,SS-001253-PV1,52ND ST,REX AV,UNIVERSITY AV,3900.0,3998.0,3901.0,3999.0,92105.0,40.0,312.4761,PCC Jointed Concrete,CL 2 LANE SUB-COLLECTOR,Mid-City: City Heights,23.71,Serious,52ND ST,REX AVE,UNIVERSITY AVE,52ND ST|REX AVE|UNIVERSITY AVE,3992.0,2015-04-02,4515.666666666667,3.0,0.05918107954545454,236.25086954545452
9825,908418.0,SS-004649-PV1,BOULDER LAKE AV,HUDSON DR,WHELAN DR,6650.0,6698.0,6651.0,6699.0,92119.0,40.0,258.6273,AC Improved,CL 2 LANE SUB-COLLECTOR,Navajo,100.0,Good,BOULDER LAKE AVE,HUDSON DR,WHELAN DR,BOULDER LAKE AVE|HUDSON DR|WHELAN DR,2261.0,2014-01-28,2318.0,2.0,0.04898244318181818,110.7493040340909
11081,926281.0,SS-020730-PV1,OSLER ST,COMSTOCK ST,ULRIC ST,6600.0,6828.0,6601.0,6829.0,92111.0,40.0,825.119,AC Improved,CL 2 LANE SUB-COLLECTOR,Linda Vista,76.33,Satisfactory,OSLER ST,COMSTOCK ST,ULRIC ST,OSLER ST|COMSTOCK ST|ULRIC ST,5473.0,2016-11-29,5324.6,5.0,0.1562725378787879,855.2795998106061
21456,920689.0,SS-002242-PV1,ALTA VIEW DR,ALSACIA ST,PARIS WY,2351.0,2599.0,2350.0,2598.0,92139.0,38.0,1208.1496,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Skyline-Paradise Hills,10.15,Serious,ALTA VIEW DR,ALSACIA ST,PARIS WY,ALTA VIEW DR|ALSACIA ST|PARIS WY,3285.0,2010-12-09,3285.0,1.0,0.22881621212121211,751.6612568181818
11971,926691.0,SS-016497-PV1,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,6900.0,6948.0,6901.0,6949.0,92111.0,82.0,1223.5494,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Linda Vista,52.53,Poor,LINDA VISTA RD,COMSTOCK ST,ULRIC ST,LINDA VISTA RD|COMSTOCK ST|ULRIC ST,15372.0,2014-07-10,14732.666666666666,3.0,0.23173284090909094,3562.1972304545457
10561,908915.0,SS-022956-PV1,REED AV,HAINES ST,INGRAHAM ST,1500.0,1598.0,1501.0,1599.0,92109.0,40.0,590.0931,AC Improved,RES RESIDENTIAL LOCAL STREET,Pacific Beach,67.77,Fair,REED AVE,HAINES ST,INGRAHAM ST,REED AVE|HAINES ST|INGRAHAM ST,687.0,2015-05-12,712.0,3.0,0.11176005681818182,76.77915903409091
26584,913964.0,SS-022940-PV1,REDWOOD ST,31ST ST,HERMAN AV,3100.0,3148.0,3101.0,3149.0,92104.0,40.0,333.0149,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,North Park,60.84,Fair,REDWOOD ST,31ST ST,HERMAN AVE,REDWOOD ST|31ST ST|HERMAN AVE,4648.0,2021-05-13,5015.8,5.0,0.06307100378787879,293.1540256060606
27289,932199.0,SS-014061-PV1,IMPERIAL AV,17TH ST,19TH ST,1700.0,1898.0,1701.0,1899.0,92113.0,52.0,561.0002,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Southeastern San Diego,73.47,Satisfactory,IMPERIAL AVE,17TH ST,19TH ST,IMPERIAL AVE|17TH ST|19TH ST,10873.0,2019-06-05,7388.4,5.0,0.10625003787878787,1155.2566618560604
27712,914111.0,SS-021052-PV1,PALM (SB) AV,BEYER WY,COCHRAN AV,3300.0,3498.0,3301.0,3499.0,92154.0,78.0,948.2312,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Otay Mesa-Nestor,84.74,Satisfactory,PALM AVE,BEYER WY,COCHRAN AVE,PALM AVE|BEYER WY|COCHRAN AVE,18681.0,2015-10-27,20270.5,2.0,0.1795892424242424,3354.9066377272725
27173,921828.0,SS-000524-PV1,25TH ST,MARKET ST,G ST,600.0,698.0,601.0,699.0,92102.0,60.0,392.005,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Southeastern San Diego,62.28,Fair,25TH ST,MARKET ST,G ST,25TH ST|G ST|MARKET ST,12363.0,2016-10-06,12686.0,3.0,0.07424337121212121,917.8707982954545
21112,920368.0,SS-004857-PV1,BRIARWOOD RD,PRAIRIE MOUND WY,ZEST ST,521.0,549.0,520.0,548.0,92139.0,64.0,390.1879,AC Improved,CL 2 LANE COLLECTOR,Skyline-Paradise Hills,77.75,Satisfactory,BRIARWOOD RD,PRAIRIE MOUND WY,ZEST ST,BRIARWOOD RD|PRAIRIE MOUND WY|ZEST ST,8100.0,2014-01-30,7937.5,2.0,0.07389922348484848,598.5837102272727
19243,918906.0,SS-017604-PV1,MARKET ST,45TH ST,COTTON ST,4500.0,4638.0,4501.0,4639.0,92102.0,73.0,901.4406,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Encanto Neighborhoods,92.7,Good,MARKET ST,45TH ST,COTTON ST,MARKET ST|45TH ST|COTTON ST,19699.0,2022-01-19,16152.666666666666,6.0,0.17072738636363638,3363.158783977273
12871,909920.0,SS-024060-PV1,SAN FERNANDO PL,MISSION BL,BAYSIDE LN,800.0,834.0,801.0,833.0,92109.0,24.0,350.6155,AC Improved,RES RESIDENTIAL LOCAL STREET,Mission Beach,42.78,Poor,SAN FERNANDO PL,MISSION BL,BAYSIDE LN,SAN FERNANDO PL|BAYSIDE LN|MISSION BL,845.0,2021-07-28,845.0,1.0,0.06640445075757576,56.111760890151515
26216,931844.0,SS-016006-PV1,LANDIS ST,FAIRMOUNT AV,44TH ST,4350.0,4398.0,4351.0,4399.0,92105.0,52.0,327.0765,AC Improved,CL 2 LANE SUB-COLLECTOR,Mid-City: City Heights,78.41,Satisfactory,LANDIS ST,FAIRMOUNT AVE,44TH ST,LANDIS ST|44TH ST|FAIRMOUNT AVE,3518.0,2013-10-22,3521.5,2.0,0.06194630681818182,217.92710738636364
17332,918089.0,SS-011897-PV1,GARRISON ST,WILLOW ST,PLUM ST,3301.0,3399.0,3300.0,3398.0,92106.0,34.0,373.6364,AC Improved,CL 2 LANE SUB-COLLECTOR,Peninsula,66.32,Fair,GARRISON ST,WILLOW ST,PLUM ST,GARRISON ST|PLUM ST|WILLOW ST,1459.0,2014-03-05,1484.5,2.0,0.07076446969696969,103.24536128787878
14782,928571.0,SS-001240-PV1,52ND ST,UNIVERSITY AV,52ND PL,4000.0,4014.0,4001.0,4015.0,92105.0,40.0,315.0572,AC Improved,CL 2 LANE SUB-COLLECTOR,Mid-City: City Heights,20.63,Serious,52ND ST,UNIVERSITY AVE,52ND PL,52ND ST|52ND PL|UNIVERSITY AVE,4342.0,2015-04-23,5130.666666666667,3.0,0.059669924242424247,259.08681106060607
5511,904776.0,SS-019965-PV1,NOBEL DR,LEBON DR,DANICA MAE DR,3800.0,3948.0,3801.0,3949.0,92122.0,44.0,1125.0,AC Improved,MJ SIX LANE URBAN MAJOR,University,78.37,Satisfactory,NOBEL DR,LEBON DR,DANICA MAE DR,NOBEL DR|DANICA MAE DR|LEBON DR,26140.0,2011-01-19,27600.0,2.0,0.21306818181818182,5569.602272727273
25487,913691.0,SS-018786-PV1,MONROE AV,PARK BL,GEORGIA ST,1800.0,1898.0,1801.0,1899.0,92116.0,52.0,382.0051,AC Improved,CL 2 LANE SUB-COLLECTOR,North Park,100.0,Good,MONROE AVE,PARK BL,GEORGIA ST,MONROE AVE|GEORGIA ST|PARK BL,1593.0,2013-04-18,1594.0,2.0,0.07234945075757576,115.25267505681819
23557,930844.0,SS-021245-PV1,PARK VILLAGE RD,ARUCAUNA WY,DORMOUSE RD,7500.0,7598.0,7501.0,7599.0,92129.0,64.0,520.0004,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Rancho Penasquitos,67.37,Fair,PARK VILLAGE RD,ARUCAUNA WY,DORMOUSE RD,PARK VILLAGE RD|ARUCAUNA WY|DORMOUSE RD,2970.0,2005-08-31,2970.0,1.0,0.09848492424242425,292.500225
20186,919615.0,SS-025085-PV1,SKYLINE DR,MEADOWBROOK DR,GREENLAWN DR,7900.0,8058.0,7901.0,8059.0,92114.0,32.0,789.2955,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Skyline-Paradise Hills,65.81,Fair,SKYLINE DR,MEADOWBROOK DR,GREENLAWN DR,SKYLINE DR|GREENLAWN DR|MEADOWBROOK DR,4790.0,2016-01-12,6244.0,5.0,0.14948778409090907,716.0464857954545
13875,928016.0,SS-028981-PV1,WINONA AV,EL CAJON BL,MONROE AV,4400.0,4498.0,4401.0,4499.0,92115.0,36.0,854.1147,AC Improved,RES RESIDENTIAL LOCAL STREET,Mid-City: City Heights,91.72,Good,WINONA AVE,EL CAJON BL,MONROE AVE,WINONA AVE|EL CAJON BL|MONROE AVE,2145.0,2015-04-02,2020.0,2.0,0.1617641477272727,346.984096875
25891,921288.0,SS-003341-PV1,BACON ST,BRIGHTON AV,LONG BRANCH AV,2100.0,2128.0,2101.0,2129.0,92107.0,40.0,273.806,AC Improved,CL 2 LANE SUB-COLLECTOR,Ocean Beach,48.14,Poor,BACON ST,BRIGHTON AVE,LONG BRANCH AVE,BACON ST|BRIGHTON AVE|LONG BRANCH AVE,6189.0,2016-06-08,6431.8,5.0,0.05185719696969697,320.94419204545454
14053,928128.0,SS-027117-PV1,UNIVERSITY AV,ALAMO DR,68TH ST,6630.0,6798.0,6631.0,6799.0,92115.0,62.0,1254.1227,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Mid-City: Eastern Area,20.38,Serious,UNIVERSITY AVE,ALAMO DR,68TH ST,UNIVERSITY AVE|68TH ST|ALAMO DR,0.0,2006-06-21,0.0,1.0,0.23752323863636363,0.0
24084,912862.0,SS-027968-PV1,VIEWRIDGE AV,BALBOA AV,RUFFIN CT,4500.0,5098.0,4501.0,5099.0,92123.0,50.0,3321.0,AC Improved,CL 2 LANE COLLECTOR,Kearny Mesa,59.3,Fair,VIEWRIDGE AVE,BALBOA AVE,RUFFIN CT,VIEWRIDGE AVE|BALBOA AVE|RUFFIN CT,7415.0,2021-03-11,5611.666666666667,3.0,0.6289772727272728,4663.866477272728
24635,913262.0,SS-006628-PV1,CASS ST,GRAND AV,HORNBLEND ST,4400.0,4448.0,4401.0,4449.0,92109.0,52.0,371.3233,AC Improved,CL 2 LANE COLLECTOR,Pacific Beach,72.41,Satisfactory,CASS ST,GRAND AVE,HORNBLEND ST,CASS ST|GRAND AVE|HORNBLEND ST,5711.0,2015-10-28,7616.333333333333,3.0,0.07032638257575757,401.6339708901515
11074,909237.0,SS-023288-PV1,RIVIERA DR,FORTUNA AV,PACIFIC BEACH DR,4000.0,4098.0,4001.0,4099.0,92109.0,38.0,609.0075,AC Improved,CL 2 LANE SUB-COLLECTOR,Pacific Beach,79.23,Satisfactory,RIVIERA DR,FORTUNA AVE,PACIFIC BEACH DR,RIVIERA DR|FORTUNA AVE|PACIFIC BEACH DR,9420.0,2016-07-28,8372.6,5.0,0.11534232954545455,1086.5247443181818
8562,907375.0,SS-014425-PV1,JACKSON DR,DOREEN RD,MISSION GORGE RD,8170.0,8298.0,8171.0,8299.0,92120.0,75.0,595.0,AC Improved,CL 2 LANE COLLECTOR,Navajo,64.33,Fair,JACKSON DR,DOREEN RD,MISSION GORGE RD,JACKSON DR|DOREEN RD|MISSION GORGE RD,6618.0,2018-05-17,7974.25,4.0,0.11268939393939394,745.7784090909091
10345,908790.0,SS-012495-PV1,GRAND AV,HAINES ST,INGRAHAM ST,1500.0,1598.0,1501.0,1599.0,92109.0,33.0,597.1238,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Pacific Beach,86.81,Good,GRAND AVE,HAINES ST,INGRAHAM ST,GRAND AVE|HAINES ST|INGRAHAM ST,27986.0,2015-05-07,28771.0,3.0,0.11309162878787878,3164.9823232575754
27840,914224.0,SS-018944-PV1,MONUMENT RD,HOLLISTER ST,DAIRY MART RD,2300.0,2798.0,2301.0,2799.0,92154.0,30.0,4494.6295,AC Unimproved,CL 2 LANE SUB-COLLECTOR,Tijuana River Valley,49.8,Poor,MONUMENT RD,HOLLISTER ST,DAIRY MART RD,MONUMENT RD|DAIRY MART RD|HOLLISTER ST,2347.0,2016-12-15,1819.25,4.0,0.8512555871212121,1997.8968629734848
23918,912720.0,SS-021524-PV1,PEARL ST,GIRARD AV,HERSCHEL AV,1000.0,1098.0,1001.0,1099.0,92037.0,52.0,360.6688,AC Improved,CL 2 LANE COLLECTOR,La Jolla,39.06,Very Poor,PEARL ST,GIRARD AVE,HERSCHEL AVE,PEARL ST|GIRARD AVE|HERSCHEL AVE,5143.0,2014-08-28,6182.666666666667,3.0,0.06830848484848484,351.3105375757575
21957,911346.0,SS-000405-PV1,16TH (SB) ST,PALM (SB) AV,DAHLIA (SB) AV,701.0,749.0,700.0,748.0,92154.0,40.0,342.0,AC Improved,RES RESIDENTIAL LOCAL STREET,Otay Mesa-Nestor,28.95,Very Poor,16TH ST,PALM AVE,DAHLIA AVE,16TH ST|DAHLIA AVE|PALM AVE,3536.0,2015-06-02,3776.3333333333335,3.0,0.06477272727272727,229.03636363636363
7833,906844.0,SS-006914-PV1,CHANDLER DR,MT ABERNATHY AV,CANNINGTON DR,5900.0,6498.0,5901.0,6499.0,92117.0,40.0,1437.8812,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Clairemont Mesa,82.41,Satisfactory,CHANDLER DR,MT ABERNATHY AVE,CANNINGTON DR,CHANDLER DR|CANNINGTON DR|MT ABERNATHY AVE,3754.0,2014-03-18,3584.5,2.0,0.27232598484848486,1022.3117471212122
5872,905124.0,SS-012839-PV1,GULLSTRAND ST,GOVERNOR DR,ROBBINS ST,6350.0,6798.0,6351.0,6799.0,92122.0,40.0,1020.662,AC Improved,RES RESIDENTIAL LOCAL STREET,University,37.74,Very Poor,GULLSTRAND ST,GOVERNOR DR,ROBBINS ST,GULLSTRAND ST|GOVERNOR DR|ROBBINS ST,3676.0,2016-11-16,3889.75,4.0,0.19330719696969698,710.5972560606061
25174,931387.0,SS-001507-PV1,68TH ST,EL CAJON BL,MOHAWK ST,4950.0,4998.0,4951.0,4999.0,92115.0,36.0,388.034,AC Improved,RES RESIDENTIAL LOCAL STREET,College Area,76.91,Satisfactory,68TH ST,EL CAJON BL,MOHAWK ST,68TH ST|EL CAJON BL|MOHAWK ST,1063.0,2013-03-05,1063.0,1.0,0.07349128787878788,78.12123901515152
22508,911823.0,SS-012774-PV1,GROVE AV,HOLLISTER ST,ORO VISTA RD,2300.0,2498.0,2301.0,2499.0,92154.0,40.0,943.0118,AC Improved,CL 2 LANE SUB-COLLECTOR,Otay Mesa-Nestor,40.41,Poor,GROVE AVE,HOLLISTER ST,ORO VISTA RD,GROVE AVE|HOLLISTER ST|ORO VISTA RD,4819.0,2022-01-27,5058.75,4.0,0.1786007196969697,860.676868219697
18887,930161.0,SS-010725-PV1,F ST,16TH ST,17TH ST,1600.0,1698.0,1601.0,1699.0,92101.0,52.0,281.9998,AC Improved,CL 2 LANE COLLECTOR,Greater Golden Hill,56.15,Fair,F ST,16TH ST,17TH ST,F ST|16TH ST|17TH ST,12771.0,2019-12-18,17011.833333333332,6.0,0.05340905303030303,682.08701625
15119,910330.0,SS-011244-PV1,FLORIDA ST,ROBINSON AV,UNIVERSITY AV,3750.0,3898.0,3751.0,3899.0,92104.0,40.0,725.034,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,North Park,82.13,Satisfactory,FLORIDA ST,ROBINSON AVE,UNIVERSITY AVE,FLORIDA ST|ROBINSON AVE|UNIVERSITY AVE,4323.0,2021-03-04,5904.0,6.0,0.13731704545454546,593.6215875
10891,909104.0,SS-020858-PV1,PACIFIC BEACH DR,FANUEL ST,GRESHAM ST,1300.0,1398.0,1301.0,1399.0,92109.0,39.0,578.0,AC Improved,CL 2 LANE SUB-COLLECTOR,Pacific Beach,72.0,Satisfactory,PACIFIC BEACH DR,FANUEL ST,GRESHAM ST,PACIFIC BEACH DR|FANUEL ST|GRESHAM ST,8760.0,2015-08-20,11199.2,5.0,0.10946969696969697,958.9545454545454
19837,919322.0,SS-000450-PV1,19TH ST,COMMERCIAL ST,IMPERIAL AV,2.0,98.0,1.0,99.0,92113.0,52.0,380.0117,AC Improved,RES RESIDENTIAL LOCAL STREET,Southeastern San Diego,72.75,Satisfactory,19TH ST,COMMERCIAL ST,IMPERIAL AVE,19TH ST|COMMERCIAL ST|IMPERIAL AVE,6413.0,2019-06-05,4877.666666666667,3.0,0.07197191287878789,461.5558772916667
28208,922265.0,SS-031022-PV1,CATALINA BL,WILCOX ST,JENNINGS ST,800.0,838.0,801.0,839.0,92106.0,48.0,323.067,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Peninsula,82.52,Satisfactory,CATALINA BL,WILCOX ST,JENNINGS ST,CATALINA BL|JENNINGS ST|WILCOX ST,12806.0,2022-06-22,15386.0,5.0,0.06118693181818182,783.5598488636364
24452,931082.0,SS-002771-PV1,ARMSTRONG ST,MESA COLLEGE DR,ARMSTRONG PL,3200.0,3298.0,3201.0,3299.0,92111.0,65.0,615.7033,AC Improved,RES RESIDENTIAL LOCAL STREET,Clairemont Mesa,48.69,Poor,ARMSTRONG ST,MESA COLLEGE DR,ARMSTRONG PL,ARMSTRONG ST|ARMSTRONG PL|MESA COLLEGE DR,3568.0,2016-11-29,4086.0,3.0,0.11661047348484849,416.0661693939394
26259,921443.0,SS-012988-PV1,HANCOCK ST,NOELL ST,WITHERBY ST,1901.0,2199.0,1900.0,2198.0,92110.0,56.0,1960.0074,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Midway-Pacific Highway,57.3,Fair,HANCOCK ST,NOELL ST,WITHERBY ST,HANCOCK ST|NOELL ST|WITHERBY ST,3953.0,2014-06-05,3542.6,5.0,0.3712135227272727,1467.407055340909
28220,922277.0,SS-031034-PV1,CATALINA BL,CEDARBRAE LN,TRUDY LN,370.0,398.0,371.0,399.0,92106.0,48.0,351.2324,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Peninsula,81.29,Satisfactory,CATALINA BL,CEDARBRAE LN,TRUDY LN,CATALINA BL|CEDARBRAE LN|TRUDY LN,13297.0,2022-06-22,13306.4,5.0,0.06652128787878787,884.5335649242423
14573,910267.0,SS-000738-PV1,32ND ST,LINCOLN AV,POLK AV,4000.0,4098.0,4001.0,4099.0,92104.0,50.0,676.0029,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,North Park,73.28,Satisfactory,32ND ST,LINCOLN AVE,POLK AVE,32ND ST|LINCOLN AVE|POLK AVE,1416.0,2015-06-10,1618.0,4.0,0.12803085227272726,181.2916868181818
14046,928125.0,SS-028982-PV1,WINONA AV,TROJAN AV,EL CAJON BL,4300.0,4398.0,4301.0,4399.0,92115.0,36.0,629.1145,AC Improved,RES RESIDENTIAL LOCAL STREET,Mid-City: City Heights,14.25,Serious,WINONA AVE,TROJAN AVE,EL CAJON BL,WINONA AVE|EL CAJON BL|TROJAN AVE,2670.0,2015-04-02,2620.0,2.0,0.11915047348484849,318.13176420454545
8035,907000.0,SS-019149-PV1,MT ABERNATHY AV,BALBOA ARMS DR,CHATEAU DR,4250.0,4298.0,4251.0,4299.0,92117.0,70.0,434.3108,AC Improved,CL 2 LANE COLLECTOR WITH 2 WAY LEFT TURN,Clairemont Mesa,78.78,Satisfactory,MT ABERNATHY AVE,BALBOA ARMS DR,CHATEAU DR,MT ABERNATHY AVE|BALBOA ARMS DR|CHATEAU DR,7989.0,2014-08-14,8016.333333333333,3.0,0.08225583333333333,657.1418525
27750,914147.0,SS-009030-PV1,DEL SOL BL,PICCARD AV,TWINING AV,3900.0,4148.0,3901.0,4149.0,92154.0,64.0,1369.1612,AC Improved,CL 4 LN COLLECTOR WITH 2 WY LEFT TURN LN,Otay Mesa-Nestor,85.91,Good,DEL SOL BL,PICCARD AVE,TWINING AVE,DEL SOL BL|PICCARD AVE|TWINING AVE,8122.0,2016-12-13,9206.75,4.0,0.2593108333333333,2106.122588333333
